timestamp,datetime,event_type,resource_type,resource_id,details
3588.0,2025-12-03T11:48:00+00:00,WagonMOVINGEvent,wagon,W0179,"{""location"": ""collection3"", ""status"": ""MOVING"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
3588.0,2025-12-03T11:48:00+00:00,LocomotiveMOVINGEvent,locomotive,LOCO_01,"{""from_location"": ""collection3"", ""to_location"": ""retrofit1"", ""purpose"": """"}"
3588.0,2025-12-03T11:48:00+00:00,BatchTransportStarted,batch,BATCH_retrofit_2_2500867321616,"{""destination"": ""retrofit"", ""wagon_count"": 2, ""locomotive_id"": ""LOCO_01""}"
3588.5,2025-12-03T11:48:30+00:00,WagonMOVINGEvent,wagon,W0157,"{""location"": ""collection1"", ""status"": ""MOVING"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
3588.5,2025-12-03T11:48:30+00:00,WagonMOVINGEvent,wagon,W0158,"{""location"": ""collection1"", ""status"": ""MOVING"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
3588.5,2025-12-03T11:48:30+00:00,LocomotiveMOVINGEvent,locomotive,LOCO_03,"{""from_location"": ""collection1"", ""to_location"": ""retrofit2"", ""purpose"": """"}"
3588.5,2025-12-03T11:48:30+00:00,BatchTransportStarted,batch,BATCH_retrofit_2_2500867317920,"{""destination"": ""retrofit"", ""wagon_count"": 2, ""locomotive_id"": ""LOCO_03""}"
3591.5,2025-12-03T11:51:30+00:00,WagonMOVINGEvent,wagon,W0127,"{""location"": ""retrofit1"", ""status"": ""MOVING"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
3591.5,2025-12-03T11:51:30+00:00,WagonMOVINGEvent,wagon,W0129,"{""location"": ""retrofit1"", ""status"": ""MOVING"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
3591.5,2025-12-03T11:51:30+00:00,LocomotiveMOVINGEvent,locomotive,LOCO_04,"{""from_location"": ""retrofit1"", ""to_location"": ""WS_03"", ""purpose"": """"}"
3596.5,2025-12-03T11:56:30+00:00,WagonAT_WORKSHOPEvent,wagon,W0127,"{""location"": ""WS_03"", ""status"": ""ARRIVED"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
3596.5,2025-12-03T11:56:30+00:00,WagonAT_WORKSHOPEvent,wagon,W0129,"{""location"": ""WS_03"", ""status"": ""ARRIVED"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
3602.5,2025-12-03T12:02:30+00:00,WagonRETROFIT_STARTEDEvent,wagon,W0127,"{""location"": ""WS_03"", ""status"": ""PROCESSING"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
3602.5,2025-12-03T12:02:30+00:00,WagonRETROFIT_STARTEDEvent,wagon,W0129,"{""location"": ""WS_03"", ""status"": ""PROCESSING"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
3602.5,2025-12-03T12:02:30+00:00,LocomotiveMOVINGEvent,locomotive,LOCO_04,"{""from_location"": ""WS_03"", ""to_location"": ""track_19"", ""purpose"": """"}"
3607.5,2025-12-03T12:07:30+00:00,LocomotiveMOVINGEvent,locomotive,LOCO_04,"{""from_location"": ""track_19"", ""to_location"": ""WS_01"", ""purpose"": """"}"
3612.5,2025-12-03T12:12:30+00:00,WagonRAKE_COUPLING_STARTEDEvent,wagon,W0112,"{""location"": ""WS_01"", ""status"": ""COUPLING"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
3612.5,2025-12-03T12:12:30+00:00,WagonRAKE_COUPLING_STARTEDEvent,wagon,W0126,"{""location"": ""WS_01"", ""status"": ""COUPLING"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
3614.5,2025-12-03T12:14:30+00:00,WagonRAKE_COUPLING_COMPLETEDEvent,wagon,W0112,"{""location"": ""WS_01"", ""status"": ""WAITING"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
3614.5,2025-12-03T12:14:30+00:00,WagonRAKE_COUPLING_COMPLETEDEvent,wagon,W0126,"{""location"": ""WS_01"", ""status"": ""WAITING"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
3614.5,2025-12-03T12:14:30+00:00,WagonMOVINGEvent,wagon,W0112,"{""location"": ""WS_01"", ""status"": ""MOVING"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
3614.5,2025-12-03T12:14:30+00:00,WagonMOVINGEvent,wagon,W0126,"{""location"": ""WS_01"", ""status"": ""MOVING"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
3614.5,2025-12-03T12:14:30+00:00,LocomotiveMOVINGEvent,locomotive,LOCO_04,"{""from_location"": ""WS_01"", ""to_location"": ""retrofitted1"", ""purpose"": """"}"
3619.5,2025-12-03T12:19:30+00:00,WagonON_RETROFITTED_TRACKEvent,wagon,W0112,"{""location"": ""retrofitted1"", ""status"": ""WAITING"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
3619.5,2025-12-03T12:19:30+00:00,WagonON_RETROFITTED_TRACKEvent,wagon,W0126,"{""location"": ""retrofitted1"", ""status"": ""WAITING"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
3619.5,2025-12-03T12:19:30+00:00,LocomotiveMOVINGEvent,locomotive,LOCO_04,"{""from_location"": ""retrofitted1"", ""to_location"": ""track_19"", ""purpose"": """"}"
3624.5,2025-12-03T12:24:30+00:00,LocomotiveMOVINGEvent,locomotive,LOCO_04,"{""from_location"": ""track_19"", ""to_location"": ""WS_02"", ""purpose"": """"}"
3628.5,2025-12-03T12:28:30+00:00,LocomotiveMOVINGEvent,locomotive,LOCO_02,"{""from_location"": ""track_19"", ""to_location"": ""collection2"", ""purpose"": """"}"
3628.5,2025-12-03T12:28:30+00:00,BatchFormed,batch,BATCH_parking11_4_2500867319680,"{""destination"": ""parking11"", ""wagon_count"": 4, ""locomotive_id"": """", ""wagon_ids"": ""W0167,W0168,W0112,W0126""}"
3629.5,2025-12-03T12:29:30+00:00,WagonRAKE_COUPLING_STARTEDEvent,wagon,W0169,"{""location"": ""WS_02"", ""status"": ""COUPLING"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
3629.5,2025-12-03T12:29:30+00:00,WagonRAKE_COUPLING_STARTEDEvent,wagon,W0170,"{""location"": ""WS_02"", ""status"": ""COUPLING"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
3631.5,2025-12-03T12:31:30+00:00,WagonRAKE_COUPLING_COMPLETEDEvent,wagon,W0169,"{""location"": ""WS_02"", ""status"": ""WAITING"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
3631.5,2025-12-03T12:31:30+00:00,WagonRAKE_COUPLING_COMPLETEDEvent,wagon,W0170,"{""location"": ""WS_02"", ""status"": ""WAITING"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
3631.5,2025-12-03T12:31:30+00:00,WagonMOVINGEvent,wagon,W0169,"{""location"": ""WS_02"", ""status"": ""MOVING"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
3631.5,2025-12-03T12:31:30+00:00,WagonMOVINGEvent,wagon,W0170,"{""location"": ""WS_02"", ""status"": ""MOVING"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
3631.5,2025-12-03T12:31:30+00:00,LocomotiveMOVINGEvent,locomotive,LOCO_04,"{""from_location"": ""WS_02"", ""to_location"": ""retrofitted1"", ""purpose"": """"}"
3636.5,2025-12-03T12:36:30+00:00,WagonON_RETROFITTED_TRACKEvent,wagon,W0169,"{""location"": ""retrofitted1"", ""status"": ""WAITING"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
3636.5,2025-12-03T12:36:30+00:00,WagonON_RETROFITTED_TRACKEvent,wagon,W0170,"{""location"": ""retrofitted1"", ""status"": ""WAITING"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
3636.5,2025-12-03T12:36:30+00:00,LocomotiveMOVINGEvent,locomotive,LOCO_04,"{""from_location"": ""retrofitted1"", ""to_location"": ""track_19"", ""purpose"": """"}"
3643.5,2025-12-03T12:43:30+00:00,LocomotiveMOVINGEvent,locomotive,LOCO_04,"{""from_location"": ""track_19"", ""to_location"": ""retrofit2"", ""purpose"": """"}"
3648.0,2025-12-03T12:48:00+00:00,WagonON_RETROFIT_TRACKEvent,wagon,W0178,"{""location"": ""retrofit1"", ""status"": ""WAITING"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
3648.0,2025-12-03T12:48:00+00:00,WagonON_RETROFIT_TRACKEvent,wagon,W0179,"{""location"": ""retrofit1"", ""status"": ""WAITING"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
3648.0,2025-12-03T12:48:00+00:00,BatchArrivedAtDestination,batch,BATCH_retrofit_2_2500867321616,"{""destination"": ""retrofit"", ""wagon_count"": 2, ""locomotive_id"": """"}"
3648.5,2025-12-03T12:48:30+00:00,WagonON_RETROFIT_TRACKEvent,wagon,W0157,"{""location"": ""retrofit2"", ""status"": ""WAITING"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
3648.5,2025-12-03T12:48:30+00:00,WagonON_RETROFIT_TRACKEvent,wagon,W0158,"{""location"": ""retrofit2"", ""status"": ""WAITING"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
3648.5,2025-12-03T12:48:30+00:00,BatchArrivedAtDestination,batch,BATCH_retrofit_2_2500867317920,"{""destination"": ""retrofit"", ""wagon_count"": 2, ""locomotive_id"": """"}"
3651.5,2025-12-03T12:51:30+00:00,WagonMOVINGEvent,wagon,W0141,"{""location"": ""retrofit2"", ""status"": ""MOVING"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
3651.5,2025-12-03T12:51:30+00:00,WagonMOVINGEvent,wagon,W0142,"{""location"": ""retrofit2"", ""status"": ""MOVING"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
3651.5,2025-12-03T12:51:30+00:00,LocomotiveMOVINGEvent,locomotive,LOCO_04,"{""from_location"": ""retrofit2"", ""to_location"": ""WS_01"", ""purpose"": """"}"
3656.5,2025-12-03T12:56:30+00:00,WagonAT_WORKSHOPEvent,wagon,W0141,"{""location"": ""WS_01"", ""status"": ""ARRIVED"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
3656.5,2025-12-03T12:56:30+00:00,WagonAT_WORKSHOPEvent,wagon,W0142,"{""location"": ""WS_01"", ""status"": ""ARRIVED"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
3657.0,2025-12-03T12:57:00+00:00,LocomotiveMOVINGEvent,locomotive,LOCO_01,"{""from_location"": ""retrofit1"", ""to_location"": ""track_19"", ""purpose"": """"}"
3657.5,2025-12-03T12:57:30+00:00,LocomotiveMOVINGEvent,locomotive,LOCO_03,"{""from_location"": ""retrofit2"", ""to_location"": ""track_19"", ""purpose"": """"}"
3662.0,2025-12-03T13:02:00+00:00,LocomotivePARKINGEvent,locomotive,LOCO_01,"{""from_location"": """", ""to_location"": """", ""purpose"": """"}"
3662.0,2025-12-03T13:02:00+00:00,LocomotiveALLOCATEDEvent,locomotive,LOCO_01,"{""from_location"": """", ""to_location"": """", ""purpose"": ""batch_transport""}"
3662.0,2025-12-03T13:02:00+00:00,LocomotiveMOVINGEvent,locomotive,LOCO_01,"{""from_location"": ""track_19"", ""to_location"": ""retrofitted1"", ""purpose"": """"}"
3662.5,2025-12-03T13:02:30+00:00,WagonRETROFIT_COMPLETEDEvent,wagon,W0127,"{""location"": ""WS_03"", ""status"": ""COMPLETED"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
3662.5,2025-12-03T13:02:30+00:00,WagonRETROFIT_COMPLETEDEvent,wagon,W0129,"{""location"": ""WS_03"", ""status"": ""COMPLETED"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
3662.5,2025-12-03T13:02:30+00:00,WagonRETROFIT_STARTEDEvent,wagon,W0141,"{""location"": ""WS_01"", ""status"": ""PROCESSING"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
3662.5,2025-12-03T13:02:30+00:00,WagonRETROFIT_STARTEDEvent,wagon,W0142,"{""location"": ""WS_01"", ""status"": ""PROCESSING"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
3662.5,2025-12-03T13:02:30+00:00,LocomotivePARKINGEvent,locomotive,LOCO_03,"{""from_location"": """", ""to_location"": """", ""purpose"": """"}"
3662.5,2025-12-03T13:02:30+00:00,LocomotiveMOVINGEvent,locomotive,LOCO_04,"{""from_location"": ""WS_01"", ""to_location"": ""track_19"", ""purpose"": """"}"
3664.5,2025-12-03T13:04:30+00:00,LocomotiveMOVINGEvent,locomotive,LOCO_03,"{""from_location"": ""track_19"", ""to_location"": ""retrofit1"", ""purpose"": """"}"
3667.0,2025-12-03T13:07:00+00:00,BatchTransportStarted,batch,BATCH_parking11_4_2500867319680,"{""destination"": ""parking11"", ""wagon_count"": 4, ""locomotive_id"": ""LOCO_01""}"
3667.5,2025-12-03T13:07:30+00:00,LocomotiveMOVINGEvent,locomotive,LOCO_04,"{""from_location"": ""track_19"", ""to_location"": ""collection3"", ""purpose"": """"}"
3670.0,2025-12-03T13:10:00+00:00,LocomotiveMOVINGEvent,locomotive,LOCO_01,"{""from_location"": ""retrofitted1"", ""to_location"": ""parking11"", ""purpose"": """"}"
3672.5,2025-12-03T13:12:30+00:00,WagonMOVINGEvent,wagon,W0130,"{""location"": ""retrofit1"", ""status"": ""MOVING"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
3672.5,2025-12-03T13:12:30+00:00,WagonMOVINGEvent,wagon,W0131,"{""location"": ""retrofit1"", ""status"": ""MOVING"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
3672.5,2025-12-03T13:12:30+00:00,LocomotiveMOVINGEvent,locomotive,LOCO_03,"{""from_location"": ""retrofit1"", ""to_location"": ""WS_02"", ""purpose"": """"}"
3677.5,2025-12-03T13:17:30+00:00,WagonAT_WORKSHOPEvent,wagon,W0130,"{""location"": ""WS_02"", ""status"": ""ARRIVED"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
3677.5,2025-12-03T13:17:30+00:00,WagonAT_WORKSHOPEvent,wagon,W0131,"{""location"": ""WS_02"", ""status"": ""ARRIVED"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
3683.5,2025-12-03T13:23:30+00:00,WagonRETROFIT_STARTEDEvent,wagon,W0130,"{""location"": ""WS_02"", ""status"": ""PROCESSING"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
3683.5,2025-12-03T13:23:30+00:00,WagonRETROFIT_STARTEDEvent,wagon,W0131,"{""location"": ""WS_02"", ""status"": ""PROCESSING"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
3683.5,2025-12-03T13:23:30+00:00,LocomotiveMOVINGEvent,locomotive,LOCO_03,"{""from_location"": ""WS_02"", ""to_location"": ""track_19"", ""purpose"": """"}"
3688.5,2025-12-03T13:28:30+00:00,WagonRAKE_COUPLING_STARTEDEvent,wagon,W0148,"{""location"": ""collection2"", ""status"": ""COUPLING"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
3688.5,2025-12-03T13:28:30+00:00,WagonRAKE_COUPLING_STARTEDEvent,wagon,W0149,"{""location"": ""collection2"", ""status"": ""COUPLING"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
3688.5,2025-12-03T13:28:30+00:00,LocomotiveALLOCATEDEvent,locomotive,LOCO_02,"{""from_location"": """", ""to_location"": """", ""purpose"": ""batch_transport""}"
3688.5,2025-12-03T13:28:30+00:00,LocomotiveMOVINGEvent,locomotive,LOCO_03,"{""from_location"": ""track_19"", ""to_location"": ""collection1"", ""purpose"": """"}"
3688.5,2025-12-03T13:28:30+00:00,BatchFormed,batch,BATCH_retrofit_2_2500867316336,"{""destination"": ""retrofit"", ""wagon_count"": 2, ""locomotive_id"": """", ""wagon_ids"": ""W0148,W0149""}"
3693.5,2025-12-03T13:33:30+00:00,WagonMOVINGEvent,wagon,W0148,"{""location"": ""collection2"", ""status"": ""MOVING"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
3693.5,2025-12-03T13:33:30+00:00,WagonMOVINGEvent,wagon,W0149,"{""location"": ""collection2"", ""status"": ""MOVING"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
3693.5,2025-12-03T13:33:30+00:00,LocomotiveMOVINGEvent,locomotive,LOCO_02,"{""from_location"": ""collection2"", ""to_location"": ""retrofit1"", ""purpose"": """"}"
3693.5,2025-12-03T13:33:30+00:00,BatchTransportStarted,batch,BATCH_retrofit_2_2500867316336,"{""destination"": ""retrofit"", ""wagon_count"": 2, ""locomotive_id"": ""LOCO_02""}"
3722.5,2025-12-03T14:02:30+00:00,WagonRETROFIT_COMPLETEDEvent,wagon,W0141,"{""location"": ""WS_01"", ""status"": ""COMPLETED"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
3722.5,2025-12-03T14:02:30+00:00,WagonRETROFIT_COMPLETEDEvent,wagon,W0142,"{""location"": ""WS_01"", ""status"": ""COMPLETED"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
3727.5,2025-12-03T14:07:30+00:00,WagonRAKE_COUPLING_STARTEDEvent,wagon,W0180,"{""location"": ""collection3"", ""status"": ""COUPLING"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
3727.5,2025-12-03T14:07:30+00:00,WagonRAKE_COUPLING_STARTEDEvent,wagon,W0181,"{""location"": ""collection3"", ""status"": ""COUPLING"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
3727.5,2025-12-03T14:07:30+00:00,WagonRAKE_COUPLING_STARTEDEvent,wagon,W0182,"{""location"": ""collection3"", ""status"": ""COUPLING"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
3727.5,2025-12-03T14:07:30+00:00,LocomotiveALLOCATEDEvent,locomotive,LOCO_04,"{""from_location"": """", ""to_location"": """", ""purpose"": ""batch_transport""}"
3727.5,2025-12-03T14:07:30+00:00,BatchFormed,batch,BATCH_retrofit_3_2500867321968,"{""destination"": ""retrofit"", ""wagon_count"": 3, ""locomotive_id"": """", ""wagon_ids"": ""W0180,W0181,W0182""}"
3733.5,2025-12-03T14:13:30+00:00,WagonPARKEDEvent,wagon,W0167,"{""location"": ""parking11"", ""status"": ""PARKED"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
3733.5,2025-12-03T14:13:30+00:00,WagonPARKEDEvent,wagon,W0168,"{""location"": ""parking11"", ""status"": ""PARKED"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
3733.5,2025-12-03T14:13:30+00:00,WagonPARKEDEvent,wagon,W0112,"{""location"": ""parking11"", ""status"": ""PARKED"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
3733.5,2025-12-03T14:13:30+00:00,WagonPARKEDEvent,wagon,W0126,"{""location"": ""parking11"", ""status"": ""PARKED"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
3733.5,2025-12-03T14:13:30+00:00,LocomotiveMOVINGEvent,locomotive,LOCO_01,"{""from_location"": ""parking11"", ""to_location"": ""track_19"", ""purpose"": """"}"
3733.5,2025-12-03T14:13:30+00:00,BatchArrivedAtDestination,batch,BATCH_parking11_4_2500867319680,"{""destination"": ""parking11"", ""wagon_count"": 4, ""locomotive_id"": """"}"
3734.5,2025-12-03T14:14:30+00:00,WagonMOVINGEvent,wagon,W0180,"{""location"": ""collection3"", ""status"": ""MOVING"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
3734.5,2025-12-03T14:14:30+00:00,WagonMOVINGEvent,wagon,W0181,"{""location"": ""collection3"", ""status"": ""MOVING"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
3734.5,2025-12-03T14:14:30+00:00,WagonMOVINGEvent,wagon,W0182,"{""location"": ""collection3"", ""status"": ""MOVING"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
3734.5,2025-12-03T14:14:30+00:00,LocomotiveMOVINGEvent,locomotive,LOCO_04,"{""from_location"": ""collection3"", ""to_location"": ""retrofit2"", ""purpose"": """"}"
3734.5,2025-12-03T14:14:30+00:00,BatchTransportStarted,batch,BATCH_retrofit_3_2500867321968,"{""destination"": ""retrofit"", ""wagon_count"": 3, ""locomotive_id"": ""LOCO_04""}"
3743.5,2025-12-03T14:23:30+00:00,WagonRETROFIT_COMPLETEDEvent,wagon,W0130,"{""location"": ""WS_02"", ""status"": ""COMPLETED"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
3743.5,2025-12-03T14:23:30+00:00,WagonRETROFIT_COMPLETEDEvent,wagon,W0131,"{""location"": ""WS_02"", ""status"": ""COMPLETED"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
3748.5,2025-12-03T14:28:30+00:00,WagonRAKE_COUPLING_STARTEDEvent,wagon,W0187,"{""location"": ""collection1"", ""status"": ""COUPLING"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
3748.5,2025-12-03T14:28:30+00:00,WagonRAKE_COUPLING_STARTEDEvent,wagon,W0188,"{""location"": ""collection1"", ""status"": ""COUPLING"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
3748.5,2025-12-03T14:28:30+00:00,LocomotiveALLOCATEDEvent,locomotive,LOCO_03,"{""from_location"": """", ""to_location"": """", ""purpose"": ""batch_transport""}"
3748.5,2025-12-03T14:28:30+00:00,BatchFormed,batch,BATCH_retrofit_2_2500867323200,"{""destination"": ""retrofit"", ""wagon_count"": 2, ""locomotive_id"": """", ""wagon_ids"": ""W0187,W0188""}"
3753.5,2025-12-03T14:33:30+00:00,WagonON_RETROFIT_TRACKEvent,wagon,W0148,"{""location"": ""retrofit1"", ""status"": ""WAITING"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
3753.5,2025-12-03T14:33:30+00:00,WagonON_RETROFIT_TRACKEvent,wagon,W0149,"{""location"": ""retrofit1"", ""status"": ""WAITING"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
3753.5,2025-12-03T14:33:30+00:00,WagonMOVINGEvent,wagon,W0187,"{""location"": ""collection1"", ""status"": ""MOVING"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
3753.5,2025-12-03T14:33:30+00:00,WagonMOVINGEvent,wagon,W0188,"{""location"": ""collection1"", ""status"": ""MOVING"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
3753.5,2025-12-03T14:33:30+00:00,LocomotiveMOVINGEvent,locomotive,LOCO_03,"{""from_location"": ""collection1"", ""to_location"": ""retrofit1"", ""purpose"": """"}"
3753.5,2025-12-03T14:33:30+00:00,BatchArrivedAtDestination,batch,BATCH_retrofit_2_2500867316336,"{""destination"": ""retrofit"", ""wagon_count"": 2, ""locomotive_id"": """"}"
3753.5,2025-12-03T14:33:30+00:00,BatchTransportStarted,batch,BATCH_retrofit_2_2500867323200,"{""destination"": ""retrofit"", ""wagon_count"": 2, ""locomotive_id"": ""LOCO_03""}"
3762.5,2025-12-03T14:42:30+00:00,LocomotiveMOVINGEvent,locomotive,LOCO_02,"{""from_location"": ""retrofit1"", ""to_location"": ""track_19"", ""purpose"": """"}"
3767.5,2025-12-03T14:47:30+00:00,LocomotivePARKINGEvent,locomotive,LOCO_02,"{""from_location"": """", ""to_location"": """", ""purpose"": """"}"
3767.5,2025-12-03T14:47:30+00:00,LocomotiveMOVINGEvent,locomotive,LOCO_02,"{""from_location"": ""track_19"", ""to_location"": ""WS_03"", ""purpose"": """"}"
3772.5,2025-12-03T14:52:30+00:00,WagonRAKE_COUPLING_STARTEDEvent,wagon,W0127,"{""location"": ""WS_03"", ""status"": ""COUPLING"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
3772.5,2025-12-03T14:52:30+00:00,WagonRAKE_COUPLING_STARTEDEvent,wagon,W0129,"{""location"": ""WS_03"", ""status"": ""COUPLING"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
3774.5,2025-12-03T14:54:30+00:00,WagonRAKE_COUPLING_COMPLETEDEvent,wagon,W0127,"{""location"": ""WS_03"", ""status"": ""WAITING"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
3774.5,2025-12-03T14:54:30+00:00,WagonRAKE_COUPLING_COMPLETEDEvent,wagon,W0129,"{""location"": ""WS_03"", ""status"": ""WAITING"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
3774.5,2025-12-03T14:54:30+00:00,WagonMOVINGEvent,wagon,W0127,"{""location"": ""WS_03"", ""status"": ""MOVING"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
3774.5,2025-12-03T14:54:30+00:00,WagonMOVINGEvent,wagon,W0129,"{""location"": ""WS_03"", ""status"": ""MOVING"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
3774.5,2025-12-03T14:54:30+00:00,LocomotiveMOVINGEvent,locomotive,LOCO_02,"{""from_location"": ""WS_03"", ""to_location"": ""retrofitted1"", ""purpose"": """"}"
3779.5,2025-12-03T14:59:30+00:00,WagonON_RETROFITTED_TRACKEvent,wagon,W0127,"{""location"": ""retrofitted1"", ""status"": ""WAITING"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
3779.5,2025-12-03T14:59:30+00:00,WagonON_RETROFITTED_TRACKEvent,wagon,W0129,"{""location"": ""retrofitted1"", ""status"": ""WAITING"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
3779.5,2025-12-03T14:59:30+00:00,LocomotiveMOVINGEvent,locomotive,LOCO_02,"{""from_location"": ""retrofitted1"", ""to_location"": ""track_19"", ""purpose"": """"}"
3784.5,2025-12-03T15:04:30+00:00,LocomotiveMOVINGEvent,locomotive,LOCO_02,"{""from_location"": ""track_19"", ""to_location"": ""WS_01"", ""purpose"": """"}"
3789.5,2025-12-03T15:09:30+00:00,WagonRAKE_COUPLING_STARTEDEvent,wagon,W0141,"{""location"": ""WS_01"", ""status"": ""COUPLING"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
3789.5,2025-12-03T15:09:30+00:00,WagonRAKE_COUPLING_STARTEDEvent,wagon,W0142,"{""location"": ""WS_01"", ""status"": ""COUPLING"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
3791.5,2025-12-03T15:11:30+00:00,WagonRAKE_COUPLING_COMPLETEDEvent,wagon,W0141,"{""location"": ""WS_01"", ""status"": ""WAITING"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
3791.5,2025-12-03T15:11:30+00:00,WagonRAKE_COUPLING_COMPLETEDEvent,wagon,W0142,"{""location"": ""WS_01"", ""status"": ""WAITING"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
3791.5,2025-12-03T15:11:30+00:00,WagonMOVINGEvent,wagon,W0141,"{""location"": ""WS_01"", ""status"": ""MOVING"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
3791.5,2025-12-03T15:11:30+00:00,WagonMOVINGEvent,wagon,W0142,"{""location"": ""WS_01"", ""status"": ""MOVING"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
